HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Alias symbols	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:52527	LINC01739	long intergenic non-protein coding RNA 1739	Approved	RNA, long non-coding			1p31.3	105378769	ENSG00000229537	OTTHUMG00000009147	1986	Long intergenic non-protein coding RNAs
HGNC:52528	LINC01740	long intergenic non-protein coding RNA 1740	Approved	RNA, long non-coding			1q32.3	101929565	ENSG00000228067	OTTHUMG00000036749	1986	Long intergenic non-protein coding RNAs
HGNC:52529	LINC01741	long intergenic non-protein coding RNA 1741	Approved	RNA, long non-coding			1q25.2	101928778	ENSG00000236720	OTTHUMG00000040863	1986	Long intergenic non-protein coding RNAs
HGNC:52530	LINC01742	long intergenic non-protein coding RNA 1742	Approved	RNA, long non-coding			20q13.32	105376992	ENSG00000275852	OTTHUMG00000186963	1986	Long intergenic non-protein coding RNAs
HGNC:52531	LINC01743	long intergenic non-protein coding RNA 1743	Approved	RNA, long non-coding			1q44	255654	ENSG00000242042	OTTHUMG00000040555	1986	Long intergenic non-protein coding RNAs
HGNC:52532	LINC01744	long intergenic non-protein coding RNA 1744	Approved	RNA, long non-coding			1q42.2	101927683	ENSG00000236497	OTTHUMG00000037825	1986	Long intergenic non-protein coding RNAs
HGNC:52533	LINC01745	long intergenic non-protein coding RNA 1745	Approved	RNA, long non-coding			1q42.2	105373199	ENSG00000225919	OTTHUMG00000037823	1986	Long intergenic non-protein coding RNAs
HGNC:52534	LINC01746	long intergenic non-protein coding RNA 1746	Approved	RNA, long non-coding			20q11.23	105372608	ENSG00000274469	OTTHUMG00000185859	1986	Long intergenic non-protein coding RNAs
HGNC:52536	LINC01747	long intergenic non-protein coding RNA 1747	Approved	RNA, long non-coding			20p11.21	105372566	ENSG00000230400	OTTHUMG00000032047	1986	Long intergenic non-protein coding RNAs
HGNC:52535	LINC01748	long intergenic non-protein coding RNA 1748	Approved	RNA, long non-coding			1p32.1	105378763	ENSG00000226476	OTTHUMG00000009978	1986	Long intergenic non-protein coding RNAs
HGNC:52537	LINC01749	long intergenic non-protein coding RNA 1749	Approved	RNA, long non-coding			20q13.33	63930	ENSG00000272259	OTTHUMG00000185413	1986	Long intergenic non-protein coding RNAs
HGNC:52538	LINC01750	long intergenic non-protein coding RNA 1750	Approved	RNA, long non-coding			1p13.2	643355	ENSG00000231437	OTTHUMG00000011992	1986	Long intergenic non-protein coding RNAs
HGNC:52539	LINC01751	long intergenic non-protein coding RNA 1751	Approved	RNA, long non-coding			20p12.3	101929288	ENSG00000261249	OTTHUMG00000175573	1986	Long intergenic non-protein coding RNAs
HGNC:52540	LINC01752	long intergenic non-protein coding RNA 1752	Approved	RNA, long non-coding			20p12.2	101929395	ENSG00000224961	OTTHUMG00000031876	1986	Long intergenic non-protein coding RNAs
HGNC:52541	LINC01753	long intergenic non-protein coding RNA 1753	Approved	RNA, long non-coding			1p32.2	105378739	ENSG00000230250	OTTHUMG00000008244	1986	Long intergenic non-protein coding RNAs
HGNC:52542	LINC01754	long intergenic non-protein coding RNA 1754	Approved	RNA, long non-coding			20q13.12	102723442	ENSG00000224565	OTTHUMG00000032669	1986	Long intergenic non-protein coding RNAs
HGNC:52543	LINC01755	long intergenic non-protein coding RNA 1755	Approved	RNA, long non-coding			1p32.2	105378738	ENSG00000233079	OTTHUMG00000008245	1986	Long intergenic non-protein coding RNAs
HGNC:52545	LINC01756	long intergenic non-protein coding RNA 1756	Approved	RNA, long non-coding			1p35.3	101928460	ENSG00000230523	OTTHUMG00000003931	1986	Long intergenic non-protein coding RNAs
HGNC:52546	LINC01757	long intergenic non-protein coding RNA 1757	Approved	RNA, long non-coding			1p36.12	105376827	ENSG00000228105	OTTHUMG00000002707	1986	Long intergenic non-protein coding RNAs
HGNC:52547	LINC01758	long intergenic non-protein coding RNA 1758	Approved	RNA, long non-coding			1p31.1	105378788	ENSG00000229639	OTTHUMG00000009217	1986	Long intergenic non-protein coding RNAs
HGNC:52549	LINC01760	long intergenic non-protein coding RNA 1760	Approved	RNA, long non-coding			1p21.3	100996630	ENSG00000228504	OTTHUMG00000010911	1986	Long intergenic non-protein coding RNAs
HGNC:52551	LINC01761	long intergenic non-protein coding RNA 1761	Approved	RNA, long non-coding			1p21.3	440594	ENSG00000233907	OTTHUMG00000010909	1986	Long intergenic non-protein coding RNAs
HGNC:52552	LINC01762	long intergenic non-protein coding RNA 1762	Approved	RNA, long non-coding			1p13.1	101929023	ENSG00000233154	OTTHUMG00000014035	1986	Long intergenic non-protein coding RNAs
HGNC:52554	LINC01763	long intergenic non-protein coding RNA 1763	Approved	RNA, long non-coding			1p22.2	105378854	ENSG00000225446	OTTHUMG00000010019	1986	Long intergenic non-protein coding RNAs
HGNC:52555	LINC01765	long intergenic non-protein coding RNA 1765	Approved	RNA, long non-coding			1p13.2	105378916	ENSG00000233730	OTTHUMG00000011879	1986	Long intergenic non-protein coding RNAs
HGNC:52556	LINC01766	long intergenic non-protein coding RNA 1766	Approved	RNA, long non-coding			19q13.12	102723617	ENSG00000224910	OTTHUMG00000048109	1986	Long intergenic non-protein coding RNAs
HGNC:52557	LINC01767	long intergenic non-protein coding RNA 1767	Approved	RNA, long non-coding		CRLM1	1p32.2	105378744	ENSG00000223956	OTTHUMG00000008128	1986	Long intergenic non-protein coding RNAs
HGNC:52558	LINC01768	long intergenic non-protein coding RNA 1768	Approved	RNA, long non-coding			1p13.3	107985167	ENSG00000228420	OTTHUMG00000011637	1986	Long intergenic non-protein coding RNAs
HGNC:52560	LINC01770	long intergenic non-protein coding RNA 1770	Approved	RNA, long non-coding			1p36.33	102724312	ENSG00000225285	OTTHUMG00000002915	1986	Long intergenic non-protein coding RNAs
HGNC:52562	LINC01772	long intergenic non-protein coding RNA 1772	Approved	RNA, long non-coding		ENSG00000226029	1p36.13	107984921	ENSG00000226029	OTTHUMG00000002314	1986	Long intergenic non-protein coding RNAs
HGNC:52563	LINC01773	long intergenic non-protein coding RNA 1773	Approved	RNA, long non-coding			1p22.3-p22.2	107985519		OTTHUMG00000037985	1986	Long intergenic non-protein coding RNAs
HGNC:52564	LINC01774	long intergenic non-protein coding RNA 1774	Approved	RNA, long non-coding			1q32.2	105372894	ENSG00000236950	OTTHUMG00000036137	1986	Long intergenic non-protein coding RNAs
HGNC:52565	LINC01775	long intergenic non-protein coding RNA 1775	Approved	RNA, long non-coding			19p13.3	101928602	ENSG00000267201	OTTHUMG00000180433	1986	Long intergenic non-protein coding RNAs
HGNC:52566	LINC01776	long intergenic non-protein coding RNA 1776	Approved	RNA, long non-coding			1p21.3	729987	ENSG00000226053	OTTHUMG00000010681	1986	Long intergenic non-protein coding RNAs
HGNC:52567	LINC01777	long intergenic non-protein coding RNA 1777	Approved	RNA, long non-coding			1p36.32	284661	ENSG00000235054	OTTHUMG00000000733	1986	Long intergenic non-protein coding RNAs
HGNC:52568	LINC01778	long intergenic non-protein coding RNA 1778	Approved	RNA, long non-coding			1p35.2	105378622	ENSG00000223382	OTTHUMG00000003749	1986	Long intergenic non-protein coding RNAs
HGNC:52569	LINC01779	long intergenic non-protein coding RNA 1779	Approved	RNA, long non-coding			1p13.1	107985190	ENSG00000235933	OTTHUMG00000012112	1986	Long intergenic non-protein coding RNAs
HGNC:52570	LINC01780	long intergenic non-protein coding RNA 1780	Approved	RNA, long non-coding			1p12	105378934	ENSG00000232650	OTTHUMG00000012409	1986	Long intergenic non-protein coding RNAs
HGNC:52571	LINC01781	long intergenic non-protein coding RNA 1781	Approved	RNA, long non-coding			1p31.1	101927412	ENSG00000234184	OTTHUMG00000000507	1986	Long intergenic non-protein coding RNAs
HGNC:52572	LINC01782	long intergenic non-protein coding RNA 1782	Approved	RNA, long non-coding			19q13.11	101927411	ENSG00000267204	OTTHUMG00000180236	1986	Long intergenic non-protein coding RNAs
HGNC:52573	LINC01783	long intergenic non-protein coding RNA 1783	Approved	RNA, long non-coding			1p36.13	100132147	ENSG00000233421	OTTHUMG00000002488	1986	Long intergenic non-protein coding RNAs
HGNC:52574	LINC01784	long intergenic non-protein coding RNA 1784	Approved	RNA, long non-coding			1p36.21	105376745	ENSG00000228338	OTTHUMG00000041465	1986	Long intergenic non-protein coding RNAs
HGNC:25060	LINC01785	long intergenic non-protein coding RNA 1785	Approved	RNA, long non-coding			19p12	374890	ENSG00000268038	OTTHUMG00000182985	1986	Long intergenic non-protein coding RNAs
HGNC:52575	LINC01786	long intergenic non-protein coding RNA 1786	Approved	RNA, long non-coding			1p36.33	101928895	ENSG00000230415	OTTHUMG00000002234	1986	Long intergenic non-protein coding RNAs
HGNC:52576	LINC01787	long intergenic non-protein coding RNA 1787	Approved	RNA, long non-coding			1p21.3	101928241	ENSG00000231987	OTTHUMG00000010690	1986	Long intergenic non-protein coding RNAs
HGNC:52577	LINC01788	long intergenic non-protein coding RNA 1788	Approved	RNA, long non-coding			1p31.1	101927244	ENSG00000229051	OTTHUMG00000009349	1986	Long intergenic non-protein coding RNAs
HGNC:52578	LINC01789	long intergenic non-protein coding RNA 1789	Approved	RNA, long non-coding			2q12.3	105373536	ENSG00000229457	OTTHUMG00000153205	1986	Long intergenic non-protein coding RNAs
HGNC:52579	LINC01790	long intergenic non-protein coding RNA 1790	Approved	RNA, long non-coding			2q32.3	101927431	ENSG00000230173	OTTHUMG00000154367	1986	Long intergenic non-protein coding RNAs
HGNC:52581	LINC01791	long intergenic non-protein coding RNA 1791	Approved	RNA, long non-coding			19q12	107985312	ENSG00000267777	OTTHUMG00000182320	1986	Long intergenic non-protein coding RNAs
HGNC:52582	LINC01792	long intergenic non-protein coding RNA 1792	Approved	RNA, long non-coding			2q33.1	100507140	ENSG00000237166	OTTHUMG00000154537	1986	Long intergenic non-protein coding RNAs
HGNC:52583	LINC01793	long intergenic non-protein coding RNA 1793	Approved	RNA, long non-coding			2p16.1	101927285	ENSG00000222030	OTTHUMG00000152615	1986	Long intergenic non-protein coding RNAs
HGNC:52584	LINC01794	long intergenic non-protein coding RNA 1794	Approved	RNA, long non-coding			2p22.1	101929700	ENSG00000233128	OTTHUMG00000152401	1986	Long intergenic non-protein coding RNAs
HGNC:52585	LINC01795	long intergenic non-protein coding RNA 1795	Approved	RNA, long non-coding			2p16.1	105374744	ENSG00000225226	OTTHUMG00000152120	1986	Long intergenic non-protein coding RNAs
HGNC:52586	LINC01796	long intergenic non-protein coding RNA 1796	Approved	RNA, long non-coding			2q12.1	105373518	ENSG00000277527	OTTHUMG00000153096	1986	Long intergenic non-protein coding RNAs
HGNC:52587	LINC01797	long intergenic non-protein coding RNA 1797	Approved	RNA, long non-coding			2p14	101927577	ENSG00000237179	OTTHUMG00000152839	1986	Long intergenic non-protein coding RNAs
HGNC:52588	LINC01798	long intergenic non-protein coding RNA 1798	Approved	RNA, long non-coding			2p14	100507073	ENSG00000232046	OTTHUMG00000152838	1986	Long intergenic non-protein coding RNAs
HGNC:52589	LINC01799	long intergenic non-protein coding RNA 1799	Approved	RNA, long non-coding			2p14	101060019	ENSG00000230525	OTTHUMG00000152853	1986	Long intergenic non-protein coding RNAs
HGNC:52590	LINC01800	long intergenic non-protein coding RNA 1800	Approved	RNA, long non-coding			2p14	101927438	ENSG00000234572	OTTHUMG00000152703	1986	Long intergenic non-protein coding RNAs
HGNC:52592	LINC01801	long intergenic non-protein coding RNA 1801	Approved	RNA, long non-coding			19q13.11	400685	ENSG00000267767	OTTHUMG00000182347	1986	Long intergenic non-protein coding RNAs
HGNC:52591	LINC01802	long intergenic non-protein coding RNA 1802	Approved	RNA, long non-coding			2q33.3	105373852	ENSG00000225064	OTTHUMG00000154784	1986	Long intergenic non-protein coding RNAs
HGNC:52595	LINC01803	long intergenic non-protein coding RNA 1803	Approved	RNA, long non-coding			2q35	105373889	ENSG00000228909	OTTHUMG00000059377	1986	Long intergenic non-protein coding RNAs
HGNC:52596	LINC01804	long intergenic non-protein coding RNA 1804	Approved	RNA, long non-coding			2p24.3	101926966	ENSG00000231031	OTTHUMG00000151724	1986	Long intergenic non-protein coding RNAs
HGNC:52597	LINC01805	long intergenic non-protein coding RNA 1805	Approved	RNA, long non-coding			2p14	105374774	ENSG00000223863	OTTHUMG00000152676	1986	Long intergenic non-protein coding RNAs
HGNC:52599	LINC01806	long intergenic non-protein coding RNA 1806	Approved	RNA, long non-coding			2q24.2	100996579	ENSG00000227403	OTTHUMG00000151885	1986	Long intergenic non-protein coding RNAs
HGNC:52610	LINC01807	long intergenic non-protein coding RNA 1807	Approved	RNA, long non-coding			2q36.3	101928765	ENSG00000232023	OTTHUMG00000153589	1986	Long intergenic non-protein coding RNAs
HGNC:52611	LINC01808	long intergenic non-protein coding RNA 1808	Approved	RNA, long non-coding			2p24.1	105373460	ENSG00000237992	OTTHUMG00000151774	1986	Long intergenic non-protein coding RNAs
HGNC:52612	LINC01809	long intergenic non-protein coding RNA 1809	Approved	RNA, long non-coding			2p11.2	101928031	ENSG00000232548	OTTHUMG00000152969	1986	Long intergenic non-protein coding RNAs
HGNC:52613	LINC01810	long intergenic non-protein coding RNA 1810	Approved	RNA, long non-coding			2p25.2	105373400	ENSG00000237266	OTTHUMG00000151421	1986	Long intergenic non-protein coding RNAs
HGNC:52615	LINC01811	long intergenic non-protein coding RNA 1811	Approved	RNA, long non-coding			3p22.3	101928114	ENSG00000226320	OTTHUMG00000155767	1986	Long intergenic non-protein coding RNAs
HGNC:52616	LINC01812	long intergenic non-protein coding RNA 1812	Approved	RNA, long non-coding			2p14	101927701	ENSG00000237013	OTTHUMG00000152485	1986	Long intergenic non-protein coding RNAs
HGNC:52617	LINC01813	long intergenic non-protein coding RNA 1813	Approved	RNA, long non-coding			2p16.1	101927165	ENSG00000229805	OTTHUMG00000152028	1986	Long intergenic non-protein coding RNAs
HGNC:52618	LINC01814	long intergenic non-protein coding RNA 1814	Approved	RNA, long non-coding			2p25.1	101929567	ENSG00000236008	OTTHUMG00000151622	1986	Long intergenic non-protein coding RNAs
HGNC:52619	LINC01815	long intergenic non-protein coding RNA 1815	Approved	RNA, long non-coding			2p12	100507201	ENSG00000235519	OTTHUMG00000152947	1986	Long intergenic non-protein coding RNAs
HGNC:52621	LINC01816	long intergenic non-protein coding RNA 1816	Approved	RNA, long non-coding		LOC100133985	2p13.3	100133985	ENSG00000231327	OTTHUMG00000153133	1986	Long intergenic non-protein coding RNAs
HGNC:52622	LINC01817	long intergenic non-protein coding RNA 1817	Approved	RNA, long non-coding			2q23.3	105373683	ENSG00000231420	OTTHUMG00000153759	1986	Long intergenic non-protein coding RNAs
HGNC:52623	LINC01818	long intergenic non-protein coding RNA 1818	Approved	RNA, long non-coding			2q23.3	105373684	ENSG00000230645	OTTHUMG00000153755	1986	Long intergenic non-protein coding RNAs
HGNC:52624	LINC01819	long intergenic non-protein coding RNA 1819	Approved	RNA, long non-coding	LINC02590	AC016735.2, KPRT4	2p21	102723854	ENSG00000231826	OTTHUMG00000152373	1986	Long intergenic non-protein coding RNAs
HGNC:52625	LINC01820	long intergenic non-protein coding RNA 1820	Approved	RNA, long non-coding			2p21	105374582	ENSG00000228100	OTTHUMG00000153138	1986	Long intergenic non-protein coding RNAs
HGNC:52626	LINC01821	long intergenic non-protein coding RNA 1821	Approved	RNA, long non-coding			2q32.3	101927406	ENSG00000225539	OTTHUMG00000154350	1986	Long intergenic non-protein coding RNAs
HGNC:52627	LINC01822	long intergenic non-protein coding RNA 1822	Approved	RNA, long non-coding			2p24.1	645949	ENSG00000229621	OTTHUMG00000151807	1986	Long intergenic non-protein coding RNAs
HGNC:52628	LINC01823	long intergenic non-protein coding RNA 1823	Approved	RNA, long non-coding			2q14.3	101927801	ENSG00000224655	OTTHUMG00000153333	1986	Long intergenic non-protein coding RNAs
HGNC:52630	LINC01824	long intergenic non-protein coding RNA 1824	Approved	RNA, long non-coding			2p25.2	107985844	ENSG00000226488	OTTHUMG00000151461	1986	Long intergenic non-protein coding RNAs
HGNC:52631	LINC01825	long intergenic non-protein coding RNA 1825	Approved	RNA, long non-coding			2q32.3	124908063	ENSG00000223466	OTTHUMG00000154381	1986	Long intergenic non-protein coding RNAs
HGNC:52632	LINC01826	long intergenic non-protein coding RNA 1826	Approved	RNA, long non-coding		lnc-MKI67IP-3	2q14.3	107985818	ENSG00000232740	OTTHUMG00000153424	1986	Long intergenic non-protein coding RNAs
HGNC:52633	LINC01827	long intergenic non-protein coding RNA 1827	Approved	RNA, long non-coding			2q32.3	105373818	ENSG00000234919	OTTHUMG00000154378	1986	Long intergenic non-protein coding RNAs
HGNC:52634	LINC01828	long intergenic non-protein coding RNA 1828	Approved	RNA, long non-coding			2p14	102800447	ENSG00000235885	OTTHUMG00000152865	1986	Long intergenic non-protein coding RNAs
HGNC:52635	LINC01829	long intergenic non-protein coding RNA 1829	Approved	RNA, long non-coding			2p14	644838	ENSG00000236780	OTTHUMG00000152856	1986	Long intergenic non-protein coding RNAs
HGNC:52636	LINC01830	long intergenic non-protein coding RNA 1830	Approved	RNA, long non-coding			2p24.1	105374322	ENSG00000228999	OTTHUMG00000151808	1986	Long intergenic non-protein coding RNAs
HGNC:52637	LINC01831	long intergenic non-protein coding RNA 1831	Approved	RNA, long non-coding			2q12.1	101927331	ENSG00000225765	OTTHUMG00000153049	1986	Long intergenic non-protein coding RNAs
HGNC:52638	LINC01832	long intergenic non-protein coding RNA 1832	Approved	RNA, long non-coding			2q22.1	105373635	ENSG00000224231	OTTHUMG00000153616	1986	Long intergenic non-protein coding RNAs
